set,point_id,easting,northing,point_type,ept_block,status,n_points,n_ground,cover_r2.5,pai_r2.5,ncell_r2.5,cover_r5,pai_r5,ncell_r5,cover_r7.5,pai_r7.5,ncell_r7.5,cover_r10,pai_r10,ncell_r10,cover_r15,pai_r15,ncell_r15,cover_r25,pai_r25,ncell_r25,cover_ladder_spread,gps_utc_min,gps_utc_max,gps_span_days,box_laz,struct_npz,struct_status,n_struct_all,n_struct_class2,surface_check_mm,slope_deg
gen1_2008_control,L1O-6182 Wabasha RTK,578965.248,4911890.605,L1O,MN_SEDriftless_2_2021,ok,201641,78868,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-01 19:05,2021-05-01 19:28,0.016,data/derived/control_boxes/gen1_2008_control__L1O-6182_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6182_Wabasha_RTK.npz,ok,2974,1469,0.0,0.311
gen1_2008_control,L5U-6151 Wabasha RTK,556945.107,4905542.489,L5U,MN_SEDriftless_2_2021,ok,98475,61758,0.0,0.0,1,0.004167,0.008422,5,0.004317,0.00872,9,0.018625,0.040996,13,0.012271,0.026626,29,0.027688,0.071279,81,0.027688,2021-05-02 15:09,2021-05-02 15:09,0.0,data/derived/control_boxes/gen1_2008_control__L5U-6151_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6151_Wabasha_RTK.npz,ok,1398,1145,0.0,1.1893
gen1_2008_control,L1O-6144 Wabasha RTK,541413.946,4897410.111,L1O,MN_SEDriftless_2_2021,ok,112196,66856,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,7.2e-05,0.000144,29,0.000329,0.000662,81,0.000329,2021-05-01 18:42,2021-05-01 18:43,0.0,data/derived/control_boxes/gen1_2008_control__L1O-6144_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6144_Wabasha_RTK.npz,ok,1678,1063,0.0,1.7214
gen1_2008_control,L3B-6148 Wabasha RTK,562653.863,4899035.271,L3B,MN_SEDriftless_2_2021,ok,238476,75705,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.017287,0.04289,81,0.017287,2021-05-01 18:54,2021-05-01 19:11,0.012,data/derived/control_boxes/gen1_2008_control__L3B-6148_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L3B-6148_Wabasha_RTK.npz,ok,3170,1248,0.0,4.2038
gen1_2008_control,L2T-6183 Wabasha RTK,577881.189,4912775.455,L2T,MN_SEDriftless_2_2021,ok,210227,102313,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,9.9e-05,0.000199,81,9.9e-05,2021-05-01 18:56,2021-05-01 19:05,0.006,data/derived/control_boxes/gen1_2008_control__L2T-6183_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L2T-6183_Wabasha_RTK.npz,ok,2856,1721,0.0,1.2845
gen1_2008_control,L1O-6155 Wabasha RTK,554614.486,4917540.403,L1O,MN_SEDriftless_2_2021,ok,215204,98519,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.000115,0.00023,29,0.015469,0.037783,81,0.015469,2021-05-01 17:43,2021-05-01 17:52,0.006,data/derived/control_boxes/gen1_2008_control__L1O-6155_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6155_Wabasha_RTK.npz,ok,3179,1713,0.0,0.405
gen1_2008_control,L2T-6114 Wabasha RTK,566940.849,4891873.683,L2T,MN_SEDriftless_2_2021,ok,107848,72098,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-01 16:56,2021-05-01 16:57,0.0,data/derived/control_boxes/gen1_2008_control__L2T-6114_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L2T-6114_Wabasha_RTK.npz,ok,1720,1389,0.0,5.9983
gen1_2008_control,L1O-6158 Wabasha RTK,555431.901,4921544.996,L1O,MN_SEDriftless_2_2021,ok,251896,80577,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.002283,0.00505,81,0.002283,2021-05-01 16:57,2021-05-01 17:07,0.006,data/derived/control_boxes/gen1_2008_control__L1O-6158_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6158_Wabasha_RTK.npz,ok,3210,1565,0.0,1.8532
gen1_2008_control,L4F-6176 Wabasha RTK,555474.952,4905593.103,L4F,MN_SEDriftless_2_2021,ok,169454,38063,0.566309,1.670847,1,0.499996,1.394193,5,0.492568,1.373753,9,0.49969,1.41054,13,0.49365,1.414391,29,0.439535,1.294588,81,0.126774,2021-05-02 14:56,2021-05-02 15:09,0.009,data/derived/control_boxes/gen1_2008_control__L4F-6176_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L4F-6176_Wabasha_RTK.npz,ok,2827,441,0.0,6.3286
gen1_2008_control,L5U-6184 Wabasha RTK,570509.565,4917743.702,L5U,MN_SEDriftless_2_2021,ok,321444,76383,0.004301,0.008621,1,0.09135,0.209933,5,0.120369,0.283231,9,0.147576,0.369355,13,0.181015,0.487049,29,0.233061,0.737959,81,0.22876,2021-05-01 17:40,2021-05-01 17:55,0.011,data/derived/control_boxes/gen1_2008_control__L5U-6184_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6184_Wabasha_RTK.npz,ok,4368,1232,0.0,10.7309
gen1_2008_control,L5U-6186 Wabasha RTK,573381.359,4917025.895,L5U,MN_SEDriftless_2_2021,ok,116870,61507,0.0,0.0,1,0.0,0.0,5,0.001264,0.002536,9,0.000875,0.001756,13,0.001548,0.003132,29,0.009058,0.019099,81,0.009058,2021-05-01 17:55,2021-05-01 17:56,0.0,data/derived/control_boxes/gen1_2008_control__L5U-6186_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6186_Wabasha_RTK.npz,ok,1430,1229,0.0,3.0531
gen1_2008_control,L1O-6195 Wabasha RTK,568622.764,4910403.765,L1O,MN_SEDriftless_2_2021,ok,110533,51475,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,2.8e-05,5.5e-05,81,2.8e-05,2021-05-01 19:40,2021-05-01 19:41,0.0,data/derived/control_boxes/gen1_2008_control__L1O-6195_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6195_Wabasha_RTK.npz,ok,1611,898,0.0,0.2684
gen1_2008_control,L2T-6169 Wabasha RTK,545352.185,4920776.605,L2T,MN_SEDriftless_2_2021,ok,100227,86664,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-01 17:04,2021-05-01 17:05,0.0,data/derived/control_boxes/gen1_2008_control__L2T-6169_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L2T-6169_Wabasha_RTK.npz,ok,1607,1460,0.0,14.1431
gen1_2008_control,L1O-6104 Wabasha RTK,586875.193,4895071.287,L1O,MN_SEDriftless_2_2021,ok,219914,87644,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.005799,0.012058,13,0.023601,0.051371,29,0.050764,0.123502,81,0.050764,2021-05-01 17:51,2021-05-01 17:59,0.006,data/derived/control_boxes/gen1_2008_control__L1O-6104_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6104_Wabasha_RTK.npz,ok,3158,1602,0.0,3.883
gen1_2008_control,L4F-6166 Wabasha RTK,561502.444,4916054.667,L4F,MN_SEDriftless_2_2021,ok,146024,74539,0.276026,0.646,1,0.223551,0.518494,5,0.21544,0.497221,9,0.218668,0.509996,13,0.166843,0.382533,29,0.142928,0.331677,81,0.133098,2021-05-01 18:07,2021-05-01 18:07,0.0,data/derived/control_boxes/gen1_2008_control__L4F-6166_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L4F-6166_Wabasha_RTK.npz,ok,2803,1108,0.0,5.1979
gen1_2008_control,L4F-6191 Wabasha RTK,574370.666,4910942.073,L4F,MN_SEDriftless_2_2021,ok,173719,70509,0.126196,0.269799,1,0.200135,0.451279,5,0.2114,0.478231,9,0.20709,0.469993,13,0.216554,0.495183,29,0.197679,0.460154,81,0.090358,2021-05-01 19:27,2021-05-01 19:27,0.0,data/derived/control_boxes/gen1_2008_control__L4F-6191_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L4F-6191_Wabasha_RTK.npz,ok,3035,897,0.0,5.2499
gen1_2008_control,L1O-6164 Wabasha RTK,563943.575,4916953.818,L1O,MN_SEDriftless_2_2021,ok,103915,93512,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.001277,0.002575,13,0.000718,0.001447,29,0.000257,0.000518,81,0.001277,2021-05-01 17:53,2021-05-01 17:54,0.0,data/derived/control_boxes/gen1_2008_control__L1O-6164_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6164_Wabasha_RTK.npz,ok,1670,1542,0.0,1.2714
gen1_2008_control,L5U-6187 Wabasha RTK,576968.584,4915047.613,L5U,MN_SEDriftless_2_2021,ok,95771,40166,0.002328,0.004662,1,0.000466,0.000932,5,0.000259,0.000518,9,0.000179,0.000359,13,0.04475,0.112361,29,0.156024,0.483954,81,0.155845,2021-05-01 18:25,2021-05-01 18:26,0.0,data/derived/control_boxes/gen1_2008_control__L5U-6187_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6187_Wabasha_RTK.npz,ok,1482,1208,0.0,0.8621
gen1_2008_control,L5U-6142 Wabasha RTK,546101.594,4903473.099,L5U,MN_SEDriftless_2_2021,ok,107128,79666,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.003009,0.006204,29,0.001784,0.003648,81,0.003009,2021-05-02 15:37,2021-05-02 15:38,0.0,data/derived/control_boxes/gen1_2008_control__L5U-6142_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6142_Wabasha_RTK.npz,ok,1535,1424,0.0,0.9023
gen1_2008_control,L2T-6194 Wabasha RTK,568609.519,4909747.421,L2T,MN_SEDriftless_2_2021,ok,187556,78540,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-01 19:40,2021-05-01 19:59,0.013,data/derived/control_boxes/gen1_2008_control__L2T-6194_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L2T-6194_Wabasha_RTK.npz,ok,2865,1277,0.0,0.2583
gen1_2008_control,L1O-6178 Wabasha RTK,563009.11,4909076.254,L1O,MN_SEDriftless_2_2021,ok,107298,55869,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-01 19:58,2021-05-01 19:58,0.0,data/derived/control_boxes/gen1_2008_control__L1O-6178_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6178_Wabasha_RTK.npz,ok,1673,997,0.0,1.6469
gen1_2008_control,L3B-6181 Wabasha RTK,576206.48,4913701.415,L3B,MN_SEDriftless_2_2021,ok,271058,77791,0.45784,1.22439,1,0.366419,0.961291,5,0.31107,0.795698,9,0.298952,0.764892,13,0.259615,0.652323,29,0.176495,0.433317,81,0.281345,2021-05-01 18:34,2021-05-01 18:56,0.015,data/derived/control_boxes/gen1_2008_control__L3B-6181_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L3B-6181_Wabasha_RTK.npz,ok,6638,1224,0.0,9.819
gen1_2008_control,L5U-6137 Wabasha RTK,547743.212,4911359.555,L5U,MN_SEDriftless_2_2021,ok,111588,41934,0.0,0.0,1,0.015985,0.033321,5,0.036614,0.082321,9,0.058365,0.143261,13,0.105744,0.393655,29,0.105114,0.34164,81,0.105744,2021-05-01 19:21,2021-05-01 19:22,0.0,data/derived/control_boxes/gen1_2008_control__L5U-6137_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6137_Wabasha_RTK.npz,ok,1344,814,0.0,2.0404
gen1_2008_control,L5U-6141 Wabasha RTK,545864.618,4903478.448,L5U,MN_SEDriftless_2_2021,ok,89659,61028,0.0,0.0,1,0.021115,0.044629,5,0.012825,0.026994,9,0.040825,0.101249,13,0.068131,0.21826,29,0.08654,0.289901,81,0.08654,2021-05-02 15:37,2021-05-02 15:38,0.0,data/derived/control_boxes/gen1_2008_control__L5U-6141_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6141_Wabasha_RTK.npz,ok,1527,1413,0.0,1.6521
gen1_2008_control,L1O-6172 Wabasha RTK,553426.981,4910523.207,L1O,MN_SEDriftless_2_2021,ok,114524,62687,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.001932,0.003923,29,0.000692,0.001404,81,0.001932,2021-05-01 19:44,2021-05-01 19:44,0.0,data/derived/control_boxes/gen1_2008_control__L1O-6172_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6172_Wabasha_RTK.npz,ok,1861,1076,0.0,1.468
gen1_2008_control,L2T-6175 Wabasha RTK,555021.336,4907198.911,L2T,MN_SEDriftless_2_2021,ok,97564,56561,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-02 14:38,2021-05-02 14:38,0.0,data/derived/control_boxes/gen1_2008_control__L2T-6175_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L2T-6175_Wabasha_RTK.npz,ok,1529,909,0.0,3.8234
gen1_2008_control,L5U-6112 Wabasha RTK,566486.727,4890520.873,L5U,MN_SEDriftless_2_2021,ok,97948,56300,0.0,0.0,1,0.010967,0.022559,5,0.039399,0.091715,9,0.036619,0.083416,13,0.057477,0.15631,29,0.079308,0.217884,81,0.079308,2021-05-01 16:40,2021-05-01 16:41,0.0,data/derived/control_boxes/gen1_2008_control__L5U-6112_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6112_Wabasha_RTK.npz,ok,1582,1298,0.0,1.465
gen1_2008_control,L5U-6106 Wabasha RTK,580020.431,4906525.976,L5U,MN_SEDriftless_2_2021,ok,93363,36216,0.0,0.0,1,0.004191,0.008472,5,0.021311,0.046339,9,0.021582,0.046381,13,0.062353,0.229006,29,0.111236,0.39098,81,0.111236,2021-05-02 14:51,2021-05-02 14:51,0.0,data/derived/control_boxes/gen1_2008_control__L5U-6106_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6106_Wabasha_RTK.npz,ok,1489,812,0.0,0.6366
gen1_2008_control,L2T-6124 Wabasha RTK,569044.618,4902777.411,L2T,MN_SEDriftless_2_2021,ok,134850,105400,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-02 15:42,2021-05-02 15:56,0.009,data/derived/control_boxes/gen1_2008_control__L2T-6124_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L2T-6124_Wabasha_RTK.npz,ok,1683,1514,0.0,3.4941
gen1_2008_control,L2T-6147 Wabasha RTK,564512.052,4901721.919,L2T,MN_SEDriftless_2_2021,ok,100463,88280,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-02 16:13,2021-05-02 16:13,0.0,data/derived/control_boxes/gen1_2008_control__L2T-6147_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L2T-6147_Wabasha_RTK.npz,ok,1595,1430,0.0,0.4927
gen1_2008_control,L2T-6199 Wabasha RTK,577859.603,4903484.053,L2T,MN_SEDriftless_2_2021,ok,106029,66471,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.011933,0.025933,13,0.030257,0.068721,29,0.044097,0.103277,81,0.044097,2021-05-02 15:44,2021-05-02 15:44,0.0,data/derived/control_boxes/gen1_2008_control__L2T-6199_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L2T-6199_Wabasha_RTK.npz,ok,1495,1184,0.0,1.4874
gen1_2008_control,L5U-6188 Wabasha RTK,577585.386,4913818.452,L5U,MN_SEDriftless_2_2021,ok,222428,53016,0.005647,0.011325,1,0.092379,0.231912,5,0.077655,0.185183,9,0.083454,0.200799,13,0.073942,0.181892,29,0.110489,0.353707,81,0.104842,2021-05-01 18:34,2021-05-01 18:56,0.016,data/derived/control_boxes/gen1_2008_control__L5U-6188_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6188_Wabasha_RTK.npz,ok,3478,976,0.0,2.6151
gen1_2008_control,L4F-6197 Wabasha RTK,578193.054,4908048.385,L4F,MN_SEDriftless_2_2021,ok,237153,55437,0.305602,0.729421,1,0.28297,0.683125,5,0.245721,0.58119,9,0.245553,0.577535,13,0.213161,0.503774,29,0.172531,0.411879,81,0.133071,2021-05-01 20:10,2021-05-02 14:43,0.773,data/derived/control_boxes/gen1_2008_control__L4F-6197_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L4F-6197_Wabasha_RTK.npz,ok,5278,726,0.0,3.1616
gen1_2008_control,L3B-6125 Wabasha RTK,572601.02,4901985.945,L3B,MN_SEDriftless_2_2021,ok,257571,106828,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.010951,0.023626,13,0.019285,0.045119,29,0.098504,0.284224,81,0.098504,2021-05-02 15:55,2021-05-02 16:15,0.014,data/derived/control_boxes/gen1_2008_control__L3B-6125_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L3B-6125_Wabasha_RTK.npz,ok,3261,1776,0.0,3.2721
gen1_2008_control,L1O-6185 Wabasha RTK,571072.727,4917809.572,L1O,MN_SEDriftless_2_2021,ok,297529,57360,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.003724,0.007635,13,0.019427,0.040964,29,0.122026,0.317311,81,0.122026,2021-05-01 17:39,2021-05-01 17:55,0.011,data/derived/control_boxes/gen1_2008_control__L1O-6185_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6185_Wabasha_RTK.npz,ok,3086,1180,0.0,0.9124
gen1_2008_control,L1O-6189 Wabasha RTK,576972.861,4911884.603,L1O,MN_SEDriftless_2_2021,ok,239250,66769,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.008761,0.021127,81,0.008761,2021-05-01 19:05,2021-05-01 19:28,0.016,data/derived/control_boxes/gen1_2008_control__L1O-6189_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6189_Wabasha_RTK.npz,ok,3110,1147,0.0,3.7961
gen1_2008_control,L5U-6161 Wabasha RTK,558060.847,4921238.348,L5U,MN_SEDriftless_2_2021,ok,97158,39918,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.005317,0.01124,29,0.035594,0.107792,81,0.035594,2021-05-01 16:57,2021-05-01 17:07,0.007,data/derived/control_boxes/gen1_2008_control__L5U-6161_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6161_Wabasha_RTK.npz,ok,1472,864,0.0,2.7125
gen1_2008_control,L1O-6196 Wabasha RTK,575677.11,4908773.307,L1O,MN_SEDriftless_2_2021,ok,370891,68003,0.0,0.0,1,0.056339,0.132344,5,0.079044,0.184808,9,0.088969,0.218584,13,0.10823,0.269659,29,0.154241,0.376814,81,0.154241,2021-05-01 20:00,2021-05-01 20:10,0.007,data/derived/control_boxes/gen1_2008_control__L1O-6196_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6196_Wabasha_RTK.npz,ok,4200,1218,0.0,0.9472
gen1_2008_control,L1O-6136 Wabasha RTK,547744.122,4913027.174,L1O,MN_SEDriftless_2_2021,ok,114208,51340,0.0,0.0,1,0.004026,0.008134,5,0.003681,0.007427,9,0.011344,0.023823,13,0.013545,0.028546,29,0.025151,0.057266,81,0.025151,2021-05-01 18:50,2021-05-01 18:50,0.0,data/derived/control_boxes/gen1_2008_control__L1O-6136_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6136_Wabasha_RTK.npz,ok,1805,942,0.0,1.3712
gen1_2008_control,L5U-6101 Wabasha RTK,585568.953,4896315.614,L5U,MN_SEDriftless_2_2021,ok,235885,80350,0.0,0.0,1,0.048446,0.110951,5,0.054595,0.123882,9,0.067409,0.160545,13,0.088197,0.216852,29,0.0987,0.241235,81,0.0987,2021-05-01 18:00,2021-05-01 18:25,0.018,data/derived/control_boxes/gen1_2008_control__L5U-6101_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-6101_Wabasha_RTK.npz,ok,3707,1578,0.0,2.7423
gen1_2008_control,L4F-6109 Wabasha RTK,584150.618,4906317.231,L4F,MN_SEDriftless_2_2021,ok,194388,34969,0.466406,1.256241,1,0.499095,1.392771,5,0.501732,1.406055,9,0.494533,1.37489,13,0.485826,1.344232,29,0.484227,1.335087,81,0.035326,2021-05-02 14:50,2021-05-02 14:50,0.0,data/derived/control_boxes/gen1_2008_control__L4F-6109_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L4F-6109_Wabasha_RTK.npz,ok,3178,419,0.0,0.454
gen1_2008_control,L1O-6123 Wabasha RTK,575643.627,4898562.284,L1O,MN_SEDriftless_2_2021,ok,88787,56382,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,6.7e-05,0.000135,81,6.7e-05,2021-05-01 18:56,2021-05-01 18:56,0.0,data/derived/control_boxes/gen1_2008_control__L1O-6123_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L1O-6123_Wabasha_RTK.npz,ok,1400,829,0.0,3.3713
gen1_2008_control,L2T-6100 Wabasha RTK,576707.916,4898604.51,L2T,MN_SEDriftless_2_2021,ok,91008,54907,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-01 18:56,2021-05-01 18:57,0.0,data/derived/control_boxes/gen1_2008_control__L2T-6100_Wabasha_RTK.laz,data/derived/control_structure/gen1_2008_control__L2T-6100_Wabasha_RTK.npz,ok,1519,891,0.0,3.4968
gen1_2008_control,L1O0,604760.34,4878787.629,L1O,MN_SEDriftless_2_2021,ok,84757,74870,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.008889,0.019371,81,0.008889,2021-04-30 16:38,2021-04-30 16:39,0.0,data/derived/control_boxes/gen1_2008_control__L1O0.laz,data/derived/control_structure/gen1_2008_control__L1O0.npz,ok,1431,1357,0.0,1.1563
gen1_2008_control,L1O101,578790.555,4882696.274,L1O,MN_SEDriftless_2_2021,ok,176030,71391,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-01 14:47,2021-05-01 15:02,0.01,data/derived/control_boxes/gen1_2008_control__L1O101.laz,data/derived/control_structure/gen1_2008_control__L1O101.npz,ok,3032,1344,0.0,0.2848
gen1_2008_control,L1O11,614825.937,4863377.426,L1O,MN_SEDriftless_2_2021,ok,223312,124305,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-04-30 20:13,2021-04-30 20:38,0.017,data/derived/control_boxes/gen1_2008_control__L1O11.laz,data/derived/control_structure/gen1_2008_control__L1O11.npz,ok,3275,2358,0.0,2.187
gen1_2008_control,L1O111,615988.716,4866068.88,L1O,MN_SEDriftless_2_2021,ok,105251,91530,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.000352,0.000712,81,0.000352,2021-04-30 20:47,2021-04-30 20:47,0.0,data/derived/control_boxes/gen1_2008_control__L1O111.laz,data/derived/control_structure/gen1_2008_control__L1O111.npz,ok,1642,1542,0.0,1.6352
gen1_2008_control,L1O114,615264.021,4859470.263,L1O,MN_SEDriftless_2_2021,ok,113834,96024,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.000163,0.000327,13,7.3e-05,0.000146,29,0.029746,0.077006,81,0.029746,2021-04-30 20:36,2021-04-30 20:37,0.0,data/derived/control_boxes/gen1_2008_control__L1O114.laz,data/derived/control_structure/gen1_2008_control__L1O114.npz,ok,1625,1580,0.0,3.2779
gen1_2008_control,L1O117,605504.592,4868935.384,L1O,MN_SEDriftless_2_2021,ok,112359,81612,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.00016,0.00032,13,0.005697,0.012048,29,0.022979,0.052222,81,0.022979,2021-04-30 17:07,2021-04-30 17:08,0.0,data/derived/control_boxes/gen1_2008_control__L1O117.laz,data/derived/control_structure/gen1_2008_control__L1O117.npz,ok,1702,1420,0.0,6.1892
gen1_2008_control,L1O120,597828.559,4873147.726,L1O,MN_SEDriftless_2_2021,ok,104163,96611,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.031685,0.080896,81,0.031685,2021-04-25 16:16,2021-04-25 16:16,0.0,data/derived/control_boxes/gen1_2008_control__L1O120.laz,data/derived/control_structure/gen1_2008_control__L1O120.npz,ok,1649,1601,0.0,1.7916
gen1_2008_control,L1O124,590028.453,4861863.186,L1O,MN_SEDriftless_2_2021,ok,109325,85145,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,7.9e-05,0.000158,81,7.9e-05,2021-05-12 14:14,2021-05-12 14:14,0.0,data/derived/control_boxes/gen1_2008_control__L1O124.laz,data/derived/control_structure/gen1_2008_control__L1O124.npz,ok,1656,1544,0.0,1.3156
gen1_2008_control,L1O125,590506.397,4870052.739,L1O,MN_SEDriftless_2_2021,ok,113011,90307,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,7.7e-05,0.000155,81,7.7e-05,2021-05-11 15:12,2021-05-11 15:12,0.0,data/derived/control_boxes/gen1_2008_control__L1O125.laz,data/derived/control_structure/gen1_2008_control__L1O125.npz,ok,1669,1576,0.0,0.6672
gen1_2008_control,L1O132,574827.369,4859633.617,L1O,MN_SEDriftless_2_2021,ok,152858,108408,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-12 14:33,2021-05-12 14:57,0.017,data/derived/control_boxes/gen1_2008_control__L1O132.laz,data/derived/control_structure/gen1_2008_control__L1O132.npz,ok,3039,2175,0.0,0.4755
gen1_2008_control,L1O138,583932.007,4869558.929,L1O,MN_SEDriftless_2_2021,ok,228208,109478,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.000396,0.000805,81,0.000396,2021-05-11 15:14,2021-05-11 15:22,0.006,data/derived/control_boxes/gen1_2008_control__L1O138.laz,data/derived/control_structure/gen1_2008_control__L1O138.npz,ok,3297,1842,0.0,0.8421
gen1_2008_control,L1O140,581777.686,4872232.981,L1O,MN_SEDriftless_2_2021,ok,94592,69358,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.000357,0.00072,81,0.000357,2021-04-30 22:20,2021-04-30 22:21,0.0,data/derived/control_boxes/gen1_2008_control__L1O140.laz,data/derived/control_structure/gen1_2008_control__L1O140.npz,ok,1582,1190,0.0,2.1316
